IMDB_ID,NORMALIZED_REVENUE
tt0119578,507888
tt0119578,507888
tt0119578,507888
tt0085867,3327619
tt0085867,3327619
tt0407708,200151
tt2309987,281640
tt9168798,3351
tt0263743,48078
tt6793710,36548
tt0841032,786409
tt0841032,786409
tt0841032,786409
tt6340264,413
tt6340264,413
tt6340264,413
tt1756476,1519153
tt0430768,1349
tt0430768,1349
tt0430768,1349
tt0085515,28231
tt10270592,79743
tt8746842,27604
tt0090576,131325
tt0099606,280984
tt0099606,280984
tt0099606,280984
tt5358714,144935
tt0150338,6871
tt0150338,6871
tt1853544,4434
tt20199226,174793
tt0056626,2787792
tt0056626,2787792
tt0120357,67789
tt0120357,67789
tt0120357,67789
tt0120357,67789
tt0120357,67789
tt0120357,67789
tt0120357,67789
tt0120357,67789
tt0120357,67789
tt0053571,2613205
tt0053571,2613205
tt0061502,4380205
tt0061502,4380205
tt6818140,940472
tt5005684,112451
tt5005684,112451
tt2979920,177931
tt2979920,177931
tt1493157,79
tt1493157,79
tt1493157,79
tt0099242,55833
tt0099242,55833
tt0050166,2500000
tt0050166,2500000
tt1068962,156328
tt14625190,15537
tt1711533,545669
tt0106473,40983
tt0106473,40983
tt0200710,1696937
tt1679276,597556
tt8786106,4702
tt9643214,1198
tt1426362,2672
tt1426362,2672
tt2126403,87983
tt2126403,87983
tt2126403,87983
tt11271800,380
tt11271800,380
tt11271800,380
tt0119107,153935
tt0119107,153935
tt0259442,1085
tt0259442,1085
tt0259442,1085
tt0119717,52049
tt0119717,52049
tt0119717,52049
tt0363249,5829
tt0363249,5829
tt0363249,5829
tt0082263,4946628
tt0082263,4946628
tt2643308,302375
tt0176415,720854
tt0176415,720854
tt0176415,720854
tt0986213,515234
tt0986213,515234
tt0089997,8055
tt0313990,4885867
tt0104892,220900
tt0104892,220900
tt0104892,220900
tt6059074,688150
tt0077199,3056232
tt0077199,3056232
tt0077199,3056232
tt0398872,484553
tt0398872,484553
tt0398872,484553
tt13000980,15472972
tt0109098,84930
tt0456982,200658
tt0114084,1260907
tt0114084,1260907
tt1512888,2578304
tt1734548,1518
tt1734548,1518
tt1734548,1518
tt0382073,188071
tt0382073,188071
tt0382073,188071
tt0074923,3456557
tt0074923,3456557
tt5487052,505406
tt1340838,1048200
tt1094241,319591
tt1094241,319591
tt1094241,319591
tt0075999,256369
tt19719862,1844
tt19719862,1844
tt19719862,1844
tt9264336,418250
tt15010292,1712
tt15010292,1712
tt15010292,1712
tt0087677,478504
tt0087359,1283004
tt0087359,1283004
tt1727300,2298
tt1727300,2298
tt1727300,2298
tt0065215,11222853
tt0065215,11222853
tt0065215,11222853
tt2008513,109530
tt2008513,109530
tt2008513,109530
tt0471571,403127
tt0094169,212366
tt0094169,212366
tt1232106,1449096
tt3660370,159314
tt3660370,159314
tt3660370,159314
tt0059162,1159190
tt0059162,1159190
tt0105107,964697
tt0105107,964697
tt0416292,299402
tt0119346,35575
tt0119346,35575
tt2234275,640665
tt0111271,633047
tt0111271,633047
tt0424992,522189
tt2288044,32833
tt0084675,2358957
tt0084675,2358957
tt0084675,2358957
tt7335796,47646
tt7335796,47646
tt7335796,47646
tt0071696,1219923
tt3861006,9776692
tt0103157,239474
tt11952606,1255865
tt11952606,1255865
tt11952606,1255865
tt0807721,127301
tt0807721,127301
tt0807721,127301
tt0372478,104544
tt2796678,332138
tt0083726,1048425
tt0083726,1048425
tt0473024,976359
tt0473024,976359
tt0473024,976359
tt0097276,1758947
tt0097276,1758947
tt12572792,1014570
tt0083107,6893742
tt0083107,6893742
tt0083107,6893742
tt1753866,12713
tt1291549,4260
tt1291549,4260
tt1291549,4260
tt10443322,539257
tt0421229,224765
tt0421229,224765
tt0421229,224765
tt3505016,202303
tt5601582,11211
tt1423939,116231
tt0101660,5576
tt0101660,5576
tt0101660,5576
tt5795282,13784
tt5795282,13784
tt5795282,13784
tt1904937,2
tt0089009,192221
tt0089009,192221
tt0111102,16333
tt0111102,16333
tt14454876,530018
tt14454876,530018
tt14454876,530018
tt1426320,771
tt1426320,771
tt1426320,771
tt0048291,4196672
tt1105512,2345
tt1105512,2345
tt1105512,2345
tt7628458,263819
tt14118266,1304295
tt0116447,5095
tt0116447,5095
tt0116447,5095
tt0088249,2249483
tt0088249,2249483
tt7518786,2640752
tt10736726,1309029
tt1456606,71259
tt1456606,71259
tt1456606,71259
tt0304120,68495
tt4551318,108497
tt4551318,108497
tt4551318,108497
tt0373733,309973
tt0095241,37889
tt3877844,1525901
tt0093970,742321
tt0093970,742321
tt0093970,742321
tt3038734,527
tt3038734,527
tt3038734,527
tt6479534,604589
tt1648099,277640
tt0120856,374758
tt0120856,374758
tt0327753,10427
tt0327753,10427
tt0327753,10427
tt0490210,1061821
tt0490210,1061821
tt7273648,247405
tt9839038,727676
tt0105811,2228921
tt0105811,2228921
tt18396866,1133
tt2773246,19732
tt2773246,19732
tt2773246,19732
tt11060092,568690
tt0082648,910674
tt0081414,1334295
tt0081414,1334295
tt0102032,181
tt5472374,279601
tt5472374,279601
tt1734428,51376
tt0095640,44916
tt0095640,44916
tt0063426,1292877
tt0063426,1292877
tt6578572,107506
tt6578572,107506
tt6578572,107506
tt0096184,1387938
tt9181732,695633
tt0488870,4758855
tt0438427,363
tt0438427,363
tt0438427,363
tt0079794,2904937
tt1087832,1416439
tt0126871,2404419
tt0104027,611672
tt8434110,37417
tt8434110,37417
tt8434110,37417
tt14330236,243599
tt14330236,243599
tt16252698,102598
tt16252698,102598
tt0477323,154902
tt0100031,935449
tt0100031,935449
tt0100031,935449
tt0089444,2874040
tt0089444,2874040
tt0089444,2874040
tt0040076,5634671
tt3338268,255712
tt0105824,1105946
tt0105824,1105946
tt0105824,1105946
tt0092580,254537
tt0092580,254537
tt7773446,151393
tt2555958,2534345
tt2166214,15
tt2166214,15
tt0089945,1591303
tt0089945,1591303
tt3135556,26949
tt3135556,26949
tt0099832,547493
tt0099832,547493
tt1662506,1932113
tt0093986,100679
tt0093986,100679
tt0093986,100679
tt0814666,15482
tt0814666,15482
tt0814666,15482
tt0108334,1069369
tt0108334,1069369
tt2192888,895761
tt21103300,3245196
tt21103300,3245196
tt1147520,6411970
tt0119502,8120
tt0076706,1519
tt0076706,1519
tt0076706,1519
tt2202471,37862
tt2202471,37862
tt2202471,37862
tt2202471,37862
tt7158736,366451
tt13445076,541438
tt0086301,961460
tt0436639,287948
tt13923216,65913
tt13923216,65913
tt13923216,65913
tt0096294,101978
tt0096294,101978
tt0120584,3940
tt0120584,3940
tt0120584,3940
tt1650844,589612
tt1219828,2943
tt1219828,2943
tt1219828,2943
tt8639326,2444
tt8639326,2444
tt1312254,2426
tt1312254,2426
tt1312254,2426
tt3772640,697147
tt2131698,5109
tt2131698,5109
tt2131698,5109
tt0334416,14821
tt0334416,14821
tt0334416,14821
tt0077233,5601839
tt0077233,5601839
tt11531530,449609
tt11531530,449609
tt12840926,11887
tt12840926,11887
tt0084652,1423607
tt0084652,1423607
tt1891757,247482
tt1178640,86989
tt1178640,86989
tt5842616,2205630
tt5842616,2205630
tt1950135,392
tt1950135,392
tt5120640,757070
tt5120640,757070
tt0293124,704621
tt21438594,69486
tt10229430,611053
tt1275891,27367
tt9679528,16650
tt0102996,1586308
tt0102996,1586308
tt0459759,1463798
tt0459759,1463798
tt0459759,1463798
tt0096003,44532
tt2690226,66052
tt2690226,66052
tt2690226,66052
tt4285198,9555
tt0342882,4160
tt0342882,4160
tt0342882,4160
tt5925772,447297
tt2281002,12787
tt0396271,22954
tt0396271,22954
tt0396271,22954
tt0102741,126516
tt0102741,126516
tt2048824,227051
tt2048824,227051
tt2048824,227051
tt0070287,632827
tt0070287,632827
tt0070287,632827
tt0456481,711347
tt0456481,711347
tt0456481,711347
tt19758012,27038
tt19758012,27038
tt19758012,27038
tt1147528,5177142
tt6809936,1745231
tt0120303,55834
tt0120303,55834
tt0120303,55834
tt1797449,3686
tt0242572,81634
tt0081439,5683907
tt0081439,5683907
tt0081439,5683907
tt0081439,5683907
tt0108000,194869
tt0108000,194869
tt0108000,194869
tt0079510,17352156
tt0079510,17352156
tt7791188,3884
tt10643926,11625
tt10643926,11625
tt3644570,140341
tt0107566,619700
tt0107566,619700
tt1421048,1621
tt1421048,1621
tt0109699,369583
tt4168024,11025855
tt0099969,917280
tt0345853,9086
tt5096846,1527
tt5096846,1527
tt5096846,1527
tt0119842,8354
tt0119842,8354
tt0089877,1280254
tt0089877,1280254
tt1674775,2607
tt1674775,2607
tt1674775,2607
tt0090556,109369
tt0090556,109369
tt1651118,24112
tt0107107,542284
tt0107107,542284
tt0097332,2690
tt0097332,2690
tt0388395,600506
tt0388395,600506
tt0388395,600506
tt7022500,2714361
tt0081751,4830608
tt0081751,4830608
tt13656980,27795
tt13656980,27795
tt13656980,27795
tt1414840,2331396
tt1147509,4658109
tt4806232,166069
tt0444781,51249
tt5468018,43826
tt0371589,393442
tt0376650,245956
tt2321517,561832
tt0359045,57963
tt0359045,57963
tt0359045,57963
tt4994718,721006
tt0094383,5420
tt0809931,83328
tt0809931,83328
tt0266408,23179
tt0116770,39331
tt0052097,1460138
tt25377462,929856
tt0056504,5001665
tt0056504,5001665
tt2002868,972690
tt3172126,677
tt3172126,677
tt0070184,1423860
tt0070184,1423860
tt1821478,2499818
tt1509277,671960
tt0097303,113
tt1373406,7065
tt1373406,7065
tt1373406,7065
tt6117824,452
tt0457024,753099
tt1112115,10661
tt1112115,10661
tt1112115,10661
tt2768084,5213509
tt0108670,100966
tt1566637,21520
tt2053352,123043
tt2053352,123043
tt2053352,123043
tt12691830,26763
tt12691830,26763
tt12691830,26763
tt0082892,269719
tt3170972,896
tt0092723,1484641
tt0092723,1484641
tt1373243,506421
tt0080731,3651378
tt0080731,3651378
tt1699491,626485
tt0114231,387431
tt0273870,81634
tt0062657,8423471
tt6386168,5295
tt2476214,433215
tt0090354,146845
tt0310149,12317
tt0310149,12317
tt0310149,12317
tt0088758,340755
tt0088758,340755
tt0417614,590
tt0417614,590
tt0417614,590
tt5860084,184521
tt5860084,184521
tt5860084,184521
tt0120034,21599
tt0120034,21599
tt5598868,1971
tt5598868,1971
tt9263550,374700
tt9263550,374700
tt0470833,697399
tt0473064,6644266
tt6257640,22388
tt0487027,227583
tt0115951,6290
tt0080724,2611609
tt0080724,2611609
tt2652756,154528
tt1621994,674951
tt1095423,642216
tt4791322,9072
tt1827578,1020
tt1827578,1020
tt1827578,1020
tt4282396,33
tt1002759,15
tt0143861,45977
tt0143861,45977
tt0143861,45977
tt15452576,31162
tt0326828,85523
tt8925540,1319608
tt7280218,1824
tt7280218,1824
tt0376717,78428
tt0376717,78428
tt0270891,763834
tt2139919,11799
tt2139919,11799
tt2139919,11799
tt0100631,1836228
tt0100631,1836228
tt1147527,5790101
tt0084704,1834744
tt0120531,1384377
tt0120531,1384377
tt15072612,910329
tt0141399,490341
tt0141399,490341
tt0141399,490341
tt0096321,7679
tt0096321,7679
tt0419416,287948
tt0377701,5015
tt0377701,5015
tt0377701,5015
tt0263728,952770
tt0263728,952770
tt0263728,952770
tt2009606,33729
tt2009606,33729
tt2009606,33729
tt18924506,144116
tt0104215,233508
tt0104215,233508
tt0116985,77305
tt0116985,77305
tt0099991,329526
tt5538568,8069
tt5538568,8069
tt5538568,8069
tt0291131,8135
tt16254308,37759687
tt4290746,142517
tt7581572,401469
tt10703978,3200
tt10703978,3200
tt0322023,48907
tt0322023,48907
tt0322023,48907
tt0082969,611008
tt0082969,611008
tt0082969,611008
tt15941636,1543
tt15941636,1543
tt0097211,1751901
tt0097211,1751901
tt0114354,17537
tt0114354,17537
tt0211792,6
tt21187542,922339
tt0245280,3472464
tt0245280,3472464
tt0245280,3472464
tt6447022,1170
tt1743711,57661
tt0390080,2269
tt0390080,2269
tt0390080,2269
tt0473692,306856
tt0473692,306856
tt0473692,306856
tt0085473,356470
tt0326450,126447
tt2357208,293885
tt0076939,552440
tt0364093,3103
tt0364093,3103
tt0364093,3103
tt0492481,12124
tt0492481,12124
tt0492481,12124
tt0054892,1692347
tt0083019,61289
tt7392014,111424
tt7392014,111424
tt7392014,111424
tt0094813,199919
tt1426361,17367
tt9141588,54910
tt0177650,23869
tt0177650,23869
tt0177650,23869
tt0120108,25486
tt0120108,25486
tt0282856,65407
tt0282856,65407
tt0282856,65407
tt1182884,348071
tt21257212,111649
tt4578050,4550
tt1510274,1314723
tt0488164,8474
tt2551378,1
tt2551378,1
tt5998104,269413
tt0368259,237089
tt0368259,237089
tt0099623,1742851
tt0099623,1742851
tt1137481,172896
tt0353496,144524
tt0353496,144524
tt2842470,1291309
tt3231010,1643986
tt3231010,1643986
tt3231010,1643986
tt7548328,17879
tt2639664,295324
tt1156470,376974
tt14099334,1048303
tt0085838,432171
tt0085838,432171
tt0074798,2666487
tt0074798,2666487
tt0074798,2666487
tt0054469,3325897
tt0054469,3325897
tt0054469,3325897
tt2786278,32584
tt2140315,1714332
tt2140315,1714332
tt6260342,246479
tt6775942,18204
tt6775942,18204
tt6775942,18204
tt6775942,18204
tt6775942,18204
tt6775942,18204
tt0264578,389455
tt0264578,389455
tt0264578,389455
tt22049410,22682419
tt22049410,22682419
tt5335314,12063
tt0419160,3635
tt0419160,3635
tt2476154,2292978
tt0085208,527296
tt0085208,527296
tt0160338,103655
tt0160338,103655
tt0160338,103655
tt0765451,110224
tt0765451,110224
tt0765451,110224
tt1270277,1728
tt1270277,1728
tt1270277,1728
tt0086112,196063
tt0086112,196063
tt0086112,196063
tt10940736,15706
tt0101725,6375
tt0113443,111570
tt0113443,111570
tt7534136,174315
tt7534136,174315
tt1124388,86409
tt1124388,86409
tt1124388,86409
tt0083619,505610
tt0083619,505610
tt0083619,505610
tt1272018,1955954
tt0094869,72170
tt0094869,72170
tt5161658,164493
tt5161658,164493
tt0191037,2399
tt0191037,2399
tt3398048,925242
tt3398048,925242
tt6964554,45894
tt19783714,84059
tt19783714,84059
tt3175888,14234
tt3175888,14234
tt3175888,14234
tt0466103,3455
tt5824826,644249
tt2420006,5
tt2420006,5
tt2420006,5
tt1727496,712448
tt6106526,942879
tt0082367,927493
tt0082367,927493
tt0211718,20407
tt0211718,20407
tt0211718,20407
tt0095341,81054
tt0095341,81054
tt2082262,4422216
tt0100134,1306224
tt0100134,1306224
tt0220656,3712816
tt1796395,615699
tt0951333,183435
tt12655436,206011
tt12655436,206011
tt12655436,206011
tt11402054,29867
tt0280898,1563010
tt0377744,1496686
tt0377744,1496686
tt0377744,1496686
tt0162023,67166
tt0162023,67166
tt0162023,67166
tt14967472,34405
tt14967472,34405
tt14967472,34405
tt6076226,1869
tt0497316,11790
tt0497316,11790
tt15331186,2051
tt15331186,2051
tt0484207,13018
tt0484207,13018
tt0072351,3819385
tt0072351,3819385
tt0387549,787
tt0387549,787
tt0387549,787
tt17538510,120881
tt17538510,120881
tt17538510,120881
tt1147515,8440183
tt0887745,95725
tt0887745,95725
tt0887745,95725
tt0095274,371041
tt0095274,371041
tt0107146,127
tt0107146,127
tt0465407,9804
tt0465407,9804
tt0465407,9804
tt9174334,379399
tt0271337,1342370
tt1050739,143666
tt1050739,143666
tt2363047,61226
tt1728245,1269301
tt0118523,617368
tt0118523,617368
tt0062218,1474107
tt0103977,155608
tt0103977,155608
tt0097008,30895
tt2113090,16645
tt2113090,16645
tt2113090,16645
tt1214961,358067
tt1384925,11348
tt1384925,11348
tt1384925,11348
tt0477392,35118
tt0477392,35118
tt0477392,35118
tt2301155,1327514
tt2301155,1327514
tt4661276,4470
tt0039155,12216
tt0039155,12216
tt0103128,968978
tt0103128,968978
tt0092944,49667
tt0092944,49667
tt0429153,126107
tt0429153,126107
tt4814354,9764863
tt0040745,3770659
tt0040745,3770659
tt0040745,3770659
tt11903004,677496
tt4840206,148178
tt4634422,119302
tt0270688,3681
tt0270688,3681
tt0270688,3681
tt0494815,813870
tt5157018,593
tt0107349,58487
tt0107349,58487
tt16445248,68413
tt0434424,150621
tt0434424,150621
tt0434424,150621
tt0113849,387631
tt0113849,387631
tt1724597,132
tt1724597,132
tt1724597,132
tt0073227,345547
tt0311141,1432987
tt0084690,5890400
tt0084690,5890400
tt9648672,1367375
tt9648672,1367375
tt0158583,23685
tt0158583,23685
tt0158583,23685
tt0402906,2358
tt0402906,2358
tt0402906,2358
tt0313300,264248
tt0313300,264248
tt0174204,151775
tt0174204,151775
tt0174204,151775
tt0120087,83906
tt0100129,100294
tt0100129,100294
tt0141986,73434
tt0141986,73434
tt0065611,2352328
tt0065611,2352328
tt0263215,1528
tt1511329,215954
tt1649431,1160237
tt1234554,221538
tt0074995,13332436
tt0074995,13332436
tt1699745,3011
tt2357926,880986
tt0496319,18622
tt0496319,18622
tt0496319,18622
tt3127902,3488
tt3127902,3488
tt3127902,3488
tt2769896,1489939
tt0077272,1940946
tt9576110,142649
tt0099656,5379
tt0061595,1347755
tt0318523,47282
tt0318523,47282
tt0083449,2108844
tt0083449,2108844
tt1182908,1044842
tt3805180,0
tt0491775,808983
tt6314766,1650951
tt0364457,10981
tt13317320,8658460
tt5996836,1101040
tt8333978,3470836
tt0113199,736637
tt0113199,736637
tt2361846,1791
tt2361846,1791
tt2361846,1791
tt0047642,1836044
tt0062137,96
tt0985101,21191
tt0277703,479869
tt0108388,22621
tt0108388,22621
tt1699185,6589
tt1699185,6589
tt1699185,6589
tt0082799,1464066
tt0082799,1464066
tt0049004,1571569
tt8367080,1004799
tt8367080,1004799
tt1517252,25839
tt1517252,25839
tt1517252,25839
tt1127702,243813
tt3102208,42199
tt3080844,2806
tt3080844,2806
tt3080844,2806
tt21027780,1153021
tt21027780,1153021
tt0422319,122378
tt0041515,3203450
tt0088395,2848301
tt0088395,2848301
tt9596638,6195890
tt0120042,280
tt0074225,437995
tt0074225,437995
tt0488508,251931
tt0488508,251931
tt0488508,251931
tt1105743,374064
tt1259520,175182
tt0423470,1488200
tt1068997,796526
tt0065198,33
tt1334470,515661
tt0118566,425293
tt0118566,425293
tt0118566,425293
tt0109129,1782545
tt0109129,1782545
tt2564144,108370
tt0119746,80354
tt0119746,80354
tt0119746,80354
tt0047494,3348694
tt0047494,3348694
tt0085551,464600
tt3480110,26911
tt11023922,272755
tt8300036,6308
tt0213314,369472
tt4707274,107
tt0339727,25942
tt0339727,25942
tt0339727,25942
tt6725484,722557
tt3924450,10986
tt3924450,10986
tt3924450,10986
tt2255934,306131
tt1156447,1849374
tt3827684,440
tt3827684,440
tt6434368,30866
tt0183503,62439
tt0183503,62439
tt0183503,62439
tt1781784,13629
tt1781784,13629
tt1781784,13629
tt2322457,844921
tt0065775,9626449
tt0065775,9626449
tt0065775,9626449
tt0086489,1412
tt0157075,1878
tt0157075,1878
tt0157075,1878
tt6329716,1319608
tt6329716,1319608
tt2402163,124
tt2402163,124
tt2402163,124
tt0955411,149147
tt0955411,149147
tt0955411,149147
tt0315850,64157
tt0315850,64157
tt0315850,64157
tt0109144,9408
tt0046969,261617
tt3667798,12665044
tt0090753,1768430
tt0090753,1768430
tt0090753,1768430
tt0097131,771212
tt1278180,159943
tt1694546,1284000
tt0080936,3400806
tt0080936,3400806
tt3512072,1019664
tt8399658,46301
tt8399658,46301
tt4110972,439429
tt4888834,925242
tt0438205,1353356
tt0438205,1353356
tt0438205,1353356
tt1496729,130034
tt17494686,657548
tt0119465,335993
tt0119465,335993
tt0119465,335993
tt0096029,78788
tt0096029,78788
tt3619772,546317
tt2516966,22980
tt0082992,1576738
tt0082992,1576738
tt0082992,1576738
tt0082992,1576738
tt0082992,1576738
tt0082992,1576738
tt1793224,47270
tt1147523,5249648
tt2210581,375974
tt2318360,197405
tt0439182,35274
tt0439182,35274
tt0439182,35274
tt1961311,211295
tt0359078,78807
tt0359078,78807
tt0105508,68155
tt0105508,68155
tt0338075,1023
tt0338075,1023
tt0338075,1023
tt1150947,36443
tt1150947,36443
tt1150947,36443
tt2298224,14482
tt2298224,14482
tt1322313,10450
tt1322313,10450
tt1322313,10450
tt2671776,901660
tt3898028,1031
tt3898028,1031
tt7313518,3160
tt1361809,1834350
tt0084786,4920225
tt0087068,153776
tt8255490,4121
tt8255490,4121
tt2224167,379508
tt0782154,583027
tt2605474,105858
tt1981057,162351
tt1621426,6769
tt1621426,6769
tt1621426,6769
tt0123923,2352
tt0123923,2352
tt0259567,2333
tt3467914,86173
tt3467914,86173
tt3467914,86173
tt1736049,27820
tt1736049,27820
tt1736049,27820
tt2876906,1774041
tt1134817,164613
tt0092130,58435
tt0092130,58435
tt0077636,6032750
tt0077636,6032750
tt1130964,49948
tt1130964,49948
tt1723126,955
tt1723126,955
tt1723126,955
tt5048716,91415
tt2198161,1248954
tt11423420,2145
tt11423420,2145
tt11423420,2145
tt0056585,4458424
tt1596557,80240
tt1596557,80240
tt1596557,80240
tt0307351,12840
tt0307351,12840
tt0307351,12840
tt0451919,345538
tt0104298,224286
tt7159382,802842
tt0268711,492094
tt10555976,4883
tt0355857,2578
tt0355857,2578
tt0355857,2578
tt0310790,76682
tt0087983,2245099
tt0087983,2245099
tt0087983,2245099
tt0179477,1839
tt7938128,369471
tt21111120,1239104
tt2406676,784440
tt2406676,784440
tt0114303,43293
tt0114303,43293
tt1687277,2126
tt1687277,2126
tt0097971,76625
tt0097971,76625
tt0091579,1225457
tt0091579,1225457
tt0838192,149347
tt6909846,56395
tt0120793,195012
tt0120793,195012
tt0847897,61906
tt0847897,61906
tt0847897,61906
tt1313254,28195
tt0069851,41367
tt0093898,541658
tt0093898,541658
tt0093898,541658
tt2014346,10113
tt2014346,10113
tt2014346,10113
tt1138482,626905
tt0310000,447145
tt5133392,1922
tt5133392,1922
tt0459516,697399
tt0079875,7589697
tt0079875,7589697
tt0059255,2764223
tt0103932,180331
tt0263734,663634
tt0263734,663634
tt0098184,1584392
tt0098184,1584392
tt1211890,281241
tt1211890,281241
tt1211890,281241
tt5871184,55955
tt1986769,107149
tt9573180,20189
tt0409301,4697
tt0087913,251654
tt0093104,45455
tt0093104,45455
tt0286162,24958
tt0286162,24958
tt0286162,24958
tt3338434,2210311
tt0106315,1564705
tt0106315,1564705
tt0106315,1564705
tt7520532,187165
tt2094890,19060
tt2094890,19060
tt2094890,19060
tt0039288,3386441
tt0039288,3386441
tt0092969,48941
tt0119893,1
tt0119893,1
tt0080321,468528
tt0119870,311456
tt11599576,7156
tt11599576,7156
tt11599576,7156
tt0095238,1132521
tt0095238,1132521
tt14851374,3947
tt14851374,3947
tt14851374,3947
tt1618430,1049924
tt1618430,1049924
tt0263388,67133
tt0064471,4598274
tt0064471,4598274
tt0790741,4956
tt5376232,60911
tt0337744,6128
tt0105631,642523
tt0105631,642523
tt0087589,4733643
tt0087589,4733643
tt0087589,4733643
tt16565742,12932766
tt16565742,12932766
tt2635622,2172295
tt2635622,2172295
tt7517232,41761
tt1872084,363768
tt0107565,306509
tt0107565,306509
tt0107565,306509
tt3723780,565539
tt6233882,37787
tt0071803,3705373
tt0071803,3705373
tt0360032,518100
tt0360032,518100
tt0084477,1776499
tt0084477,1776499
tt0052073,329
tt0104376,745753
tt0104376,745753
tt0050155,1250000
tt0093349,9663
tt0093349,9663
tt0341266,1466783
tt0341266,1466783
tt6221000,367013
tt2295196,543074
tt2295196,543074
tt2295196,543074
tt0087096,34966
tt0087096,34966
tt11812338,1137009
tt15801594,24385969
tt0039806,5902982
tt0039806,5902982
tt0058414,8007
tt0058414,8007
tt0058414,8007
tt3395908,1089788
tt8758086,21999
tt8758086,21999
tt8758086,21999
tt0091051,1545409
tt0091051,1545409
tt0091051,1545409
tt12801374,487914
tt12801374,487914
tt6933338,2885
tt6933338,2885
tt13086130,229840
tt13086130,229840
tt0125209,59583
tt0125209,59583
tt0093881,428155
tt0321781,1688
tt0321781,1688
tt0321781,1688
tt3298600,291916
tt0410400,126427
tt0410400,126427
tt0410400,126427
tt3037582,59283
tt0119512,17340
tt0119512,17340
tt0119512,17340
tt0074706,1135726
tt1148770,1126216
tt2653882,251385
tt4906960,3096675
tt4906960,3096675
tt0120126,20457
tt0120126,20457
tt0120126,20457
tt0264491,111157
tt0084887,873688
tt0079971,177178
tt0117260,540192
tt0117260,540192
tt0259308,445546
tt0234805,109645
tt0234805,109645
tt0107930,2486378
tt0093231,433010
tt0082001,3091642
tt0082001,3091642
tt0390531,385536
tt2469980,1578705
tt2322641,134069
tt2322641,134069
tt1147511,7122372
tt13630174,2858
tt13630174,2858
tt13630174,2858
tt4292432,6088
tt4292432,6088
tt1403085,148960
tt0095916,75112
tt0095916,75112
tt0138590,43620
tt0138590,43620
tt4253360,59
tt4253360,59
tt1239449,138076
tt1239449,138076
tt1239449,138076
tt6333284,765
tt0430916,7364
tt0430916,7364
tt0430916,7364
tt19319352,139478
tt0102799,695898
tt0808306,338969
tt0339071,20650
tt0339071,20650
tt0339071,20650
tt11535358,259408
tt11535358,259408
tt9185316,41814
tt9185316,41814
tt9185316,41814
tt2558022,1189
tt0475645,620296
tt19757204,6585824
tt19757204,6585824
tt19757204,6585824
tt0206200,65307
tt6627168,29674
tt6627168,29674
tt6627168,29674
tt6627168,29674
tt1210071,871
tt5548032,1171362
tt2288121,1216963
tt14941222,1348752
tt0090769,70678
tt0090769,70678
tt0065570,3257069
tt1401236,48296
tt1401236,48296
tt3510372,133505
tt10583170,226420
tt0424971,49705
tt0052877,964437
tt0059112,7133478
tt0059112,7133478
tt0059112,7133478
tt0117332,248002
tt0080554,182574
tt0096267,100456
tt6907804,1850932
tt0498351,3818
tt0498351,3818
tt0498351,3818
tt5446610,34570
tt5446610,34570
tt5446610,34570
tt8406750,3480
tt0143261,15971
tt0443448,376596
tt0443448,376596
tt0443448,376596
tt0880504,448428
tt0099158,4905803
tt0099158,4905803
tt16899584,48039
tt16899584,48039
tt0865496,104607
tt7802246,24836
tt7802246,24836
tt7802246,24836
tt8805486,218757
tt0096953,9906
tt2290918,112629
tt0104283,1228843
tt0104283,1228843
tt0095875,65626
tt0094979,82313
tt0094979,82313
tt0094730,230564
tt0093347,123790
tt15783462,20274072
tt2976182,641
tt2976182,641
tt0206113,74472
tt0206113,74472
tt0206113,74472
tt5374830,59
tt12738164,264744
tt0104820,229098
tt0112749,124813
tt0112749,124813
tt0112749,124813
tt0095428,578130
tt0095428,578130
tt0095428,578130
tt0137100,272425
tt14509614,8201709
tt0762142,596586
tt0353774,2976399
tt0353774,2976399
tt0353774,2976399
tt0096197,315964
tt0086593,2710172
tt0086593,2710172
tt0086593,2710172
tt2990702,347027
tt5722530,46854
tt11493232,275513
tt1710627,464541
tt0142231,978381
tt0142231,978381
tt0142231,978381
tt0101998,109910
tt0101998,109910
tt13391444,6278
tt13391444,6278
tt13391444,6278
tt0415833,5868
tt0415833,5868
tt0415833,5868
tt0093743,807060
tt0093743,807060
tt0488565,908329
tt0081759,726487
tt1830459,6303
tt0072665,783465
tt0072665,783465
tt0278675,1563010
tt8708802,1707175
tt5122626,2469
tt0094021,551532
tt0094021,551532
tt1897945,1836310
tt0806679,87937
tt0806679,87937
tt11469744,774
tt0892375,2968767
tt0892375,2968767
tt0892375,2968767
tt0463622,259153
tt0095496,101487
tt1956594,4738
tt1956594,4738
tt1956594,4738
tt0107472,85294
tt0107472,85294
tt9310460,208115
tt2210787,103174
tt5126792,464245
tt0066470,124359
tt3483712,0
tt0114666,1075666
tt0114666,1075666
tt0359254,17339
tt0359254,17339
tt0359254,17339
tt9062342,204951
tt9062342,204951
tt16301792,11973
tt2226666,862138
tt8489152,34886
tt8489152,34886
tt0427461,50595
tt0087722,286714
tt0087722,286714
tt0863041,38122
tt0113026,8109
tt0113026,8109
tt0113026,8109
tt0098442,2067462
tt0098442,2067462
tt14716932,108132
tt0092238,439885
tt0092238,439885
tt0092238,439885
tt10334438,25338
tt10334438,25338
tt10334438,25338
tt1796603,1226952
